?covp	?covplab	?humanp	?humanplab	?humanp2	?humanplab2	id	TDL
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P22459	KCNA6^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P22459	Tclin
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P22459	KCNA6^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P22459	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P27448	MARK3^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P27448	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P08581	MET^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P08581	Tclin
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P08581	MET^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P08581	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P30043	BLVRB^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P30043	Tbio
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P30043	BLVRB^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P30043	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P10415	BCL2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P10415	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P37173	TGFBR2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P37173	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P15692	VEGFA^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P15692	Tclin
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P15692	VEGFA^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P15692	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P19784	CSNK2A2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P19784	Tchem
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P19784	CSNK2A2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P19784	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P25100	ADRA1D^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P25100	Tclin
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P25100	ADRA1D^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P25100	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P12004	PCNA^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P12004	Tchem
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P12004	PCNA^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P12004	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P33527	ABCC1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P33527	Tchem
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P33402	GUCY1A3^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P33402	Tclin
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P27448	MARK3^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P27448	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P38435	GGCX^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P38435	Tclin
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P38435	GGCX^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P38435	Tclin
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P33527	ABCC1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P33527	Tchem
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P37173	TGFBR2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P37173	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P49327	FASN^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P49327	Tchem
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P49327	FASN^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P49327	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P22460	KCNA5^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P22460	Tclin
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P22460	KCNA5^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P22460	Tclin
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P48065	SLC6A12^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P48065	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P53778	MAPK12^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P53778	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P53582	METAP1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P53582	Tchem
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P53582	METAP1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P53582	Tchem
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P53778	MAPK12^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P53778	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P62942	FKBP1A^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P62942	Tclin
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P62942	FKBP1A^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P62942	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P53396	ACLY^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P53396	Tclin
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P53396	ACLY^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P53396	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P48050	KCNJ4^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P48050	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P48065	SLC6A12^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P48065	Tchem
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P48050	KCNJ4^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P48050	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P55789	GFER^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P55789	Tchem
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P55789	GFER^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P55789	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13224	GRIN2D^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13224	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13546	RIPK1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13546	Tchem
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13523	PRPF4B^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13523	Tchem
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13546	RIPK1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13546	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P62937	PPIA^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P62937	Tclin
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P62937	PPIA^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P62937	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q07820	MCL1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q07820	Tchem
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q07820	MCL1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q07820	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q07817	BCL2L1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q07817	Tchem
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q07817	BCL2L1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q07817	Tchem
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q00688	FKBP3^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q00688	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P68400	CSNK2A1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P68400	Tchem
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P68400	CSNK2A1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:P68400	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q00688	FKBP3^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q00688	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14181	POLA2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14181	Tbio
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14181	POLA2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14181	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14524	SCN5A^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14524	Tclin
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14524	SCN5A^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14524	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13523	PRPF4B^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13523	Tchem
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13443	ADAM9^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13443	Tchem
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13224	GRIN2D^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13224	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13443	ADAM9^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13443	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15303	ERBB4^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15303	Tclin
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15303	ERBB4^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15303	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15661	TPSAB1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15661	Tclin
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15661	TPSAB1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15661	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q7KZI7	MARK2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q7KZI7	Tchem
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q7KZI7	MARK2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q7KZI7	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8N183	NDUFS3^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8N183	Tclin
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8N183	NDUFS3^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8N183	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8TD19	NEK9^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8TD19	Tbio
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8TD19	NEK9^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8TD19	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92953	KCNH1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92953	Tclin
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96F46	IL17RC^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96F46	Tclin
<https://www.example.org/UNKNOWN/INTACT_EBI-25475912>	orf3b_wcpv^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9UJZ1>	stml2_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96AY3	FKBP10^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96AY3	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/Q9NXH9>	trm1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92843	BCL2L2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92843	Tchem
