id	name	category	TDL	provided_by
DrugCentral:4829	apremilast	biolink:Drug		drug_central
DrugCentral:4830	empagliflozin	biolink:Drug		drug_central
UniProtKB:Q2M3M2	SLC5A9	biolink:Protein	Tdark	drug_central
UniProtKB:A0PJK1	SLC5A10	biolink:Protein	Tdark	drug_central
DrugCentral:4832	naloxegol	biolink:Drug		drug_central
DrugCentral:4833	gemigliptin	biolink:Drug		drug_central
DrugCentral:4834	eliglustat	biolink:Drug		drug_central
DrugCentral:4836	afamelanotide	biolink:Drug		drug_central
UniProtKB:Q01726	MC1R	biolink:Protein	Tclin	drug_central
DrugCentral:4839	aprotinin	biolink:Drug		drug_central
UniProtKB:P03952	KLKB1	biolink:Protein	Tclin	drug_central
DrugCentral:4846	ecallantide	biolink:Drug		drug_central
DrugCentral:4848	somatropin	biolink:Drug		drug_central
UniProtKB:P10912	GHR	biolink:Protein	Tclin	drug_central
DrugCentral:4855	conjugated estrogens	biolink:Drug		drug_central
DrugCentral:4857	estrone sulphate	biolink:Drug		drug_central
DrugCentral:4858	corticorelin	biolink:Drug		drug_central
UniProtKB:P34998	CRHR1	biolink:Protein	Tclin	drug_central
DrugCentral:4863	phenibut	biolink:Drug		drug_central
DrugCentral:4864	levomilnacipran	biolink:Drug		drug_central
DrugCentral:4865	mebanazine	biolink:Drug		drug_central
DrugCentral:4866	ceritinib	biolink:Drug		drug_central
UniProtKB:P41212	ETV6	biolink:Protein	Tbio	drug_central
DrugCentral:4867	dexrabeprazole	biolink:Drug		drug_central
DrugCentral:4870	vorapaxar	biolink:Drug		drug_central
UniProtKB:P25116	F2R	biolink:Protein	Tclin	drug_central
DrugCentral:4875	daclatasvir	biolink:Drug		drug_central
DrugCentral:4876	belinostat	biolink:Drug		drug_central
DrugCentral:4878	idelalisib	biolink:Drug		drug_central
UniProtKB:P42338	PIK3CB	biolink:Protein	Tchem	drug_central
DrugCentral:4879	enoxaparin sodium	biolink:Drug		drug_central
DrugCentral:4881	suvorexant	biolink:Drug		drug_central
UniProtKB:O43613	HCRTR1	biolink:Protein	Tclin	drug_central
UniProtKB:O43614	HCRTR2	biolink:Protein	Tclin	drug_central
DrugCentral:4882	istradefylline	biolink:Drug		drug_central
DrugCentral:4885	dulaglutide	biolink:Drug		drug_central
DrugCentral:4886	cetilistat	biolink:Drug		drug_central
DrugCentral:4888	topiroxostat	biolink:Drug		drug_central
DrugCentral:4890	ipragliflozin	biolink:Drug		drug_central
DrugCentral:4891	luseogliflozin	biolink:Drug		drug_central
DrugCentral:4892	tofogliflozin	biolink:Drug		drug_central
DrugCentral:4893	tipiracil	biolink:Drug		drug_central
UniProtKB:P19971	TYMP	biolink:Protein	Tclin	drug_central
DrugCentral:4895	teneligliptin	biolink:Drug		drug_central
DrugCentral:4896	anagliptin	biolink:Drug		drug_central
DrugCentral:4897	edoxaban	biolink:Drug		drug_central
DrugCentral:4898	netupitant	biolink:Drug		drug_central
DrugCentral:4900	diquafosol	biolink:Drug		drug_central
DrugCentral:4901	insulin glargine	biolink:Drug		drug_central
DrugCentral:4902	imidafenacin	biolink:Drug		drug_central
DrugCentral:4903	nintedanib	biolink:Drug		drug_central
UniProtKB:Q13976	PRKG1	biolink:Protein	Tchem	drug_central
DrugCentral:4904	adalimumab	biolink:Drug		drug_central
DrugCentral:4905	pegaptanib	biolink:Drug		drug_central
DrugCentral:4906	fimasartan	biolink:Drug		drug_central
DrugCentral:4907	olaparib	biolink:Drug		drug_central
UniProtKB:Q9UGN5	PARP2	biolink:Protein	Tclin	drug_central
UniProtKB:O95271	TNKS	biolink:Protein	Tchem	drug_central
UniProtKB:Q9Y6F1	PARP3	biolink:Protein	Tclin	drug_central
DrugCentral:4908	acotiamide	biolink:Drug		drug_central
DrugCentral:4909	alemtuzumab	biolink:Drug		drug_central
UniProtKB:P31358	CD52	biolink:Protein	Tclin	drug_central
DrugCentral:4910	felypressin	biolink:Drug		drug_central
DrugCentral:4915	blinatumomab	biolink:Drug		drug_central
UniProtKB:P15391	CD19	biolink:Protein	Tclin	drug_central
UniProtKB:P04234	CD3D	biolink:Protein	Tclin	drug_central
UniProtKB:P07766	CD3E	biolink:Protein	Tclin	drug_central
UniProtKB:P09693	CD3G	biolink:Protein	Tclin	drug_central
DrugCentral:4916	aflibercept	biolink:Drug		drug_central
UniProtKB:P49765	VEGFB	biolink:Protein	Tclin	drug_central
UniProtKB:P49763	PGF	biolink:Protein	Tclin	drug_central
DrugCentral:4917	ramucirumab	biolink:Drug		drug_central
DrugCentral:4921	safinamide	biolink:Drug		drug_central
DrugCentral:4923	nivolumab	biolink:Drug		drug_central
UniProtKB:Q15116	PDCD1	biolink:Protein	Tclin	drug_central
DrugCentral:4924	pembrolizumab	biolink:Drug		drug_central
DrugCentral:4925	becaplermin	biolink:Drug		drug_central
DrugCentral:4927	albiglutide	biolink:Drug		drug_central
DrugCentral:4928	follitropin	biolink:Drug		drug_central
UniProtKB:P23945	FSHR	biolink:Protein	Tclin	drug_central
DrugCentral:4929	lutropin alfa	biolink:Drug		drug_central
DrugCentral:4930	thyrotropin alfa	biolink:Drug		drug_central
UniProtKB:P16473	TSHR	biolink:Protein	Tclin	drug_central
DrugCentral:4931	corticotropin	biolink:Drug		drug_central
DrugCentral:4933	tocilizumab	biolink:Drug		drug_central
UniProtKB:P08887	IL6R	biolink:Protein	Tclin	drug_central
UniProtKB:P40189	IL6ST	biolink:Protein	Tclin	drug_central
DrugCentral:4934	secukinumab	biolink:Drug		drug_central
UniProtKB:Q16552	IL17A	biolink:Protein	Tclin	drug_central
DrugCentral:4936	parathyroid hormone	biolink:Drug		drug_central
DrugCentral:4937	alectinib	biolink:Drug		drug_central
DrugCentral:4938	ripasudil	biolink:Drug		drug_central
DrugCentral:4939	vaniprevir	biolink:Drug		drug_central
DrugCentral:4940	basiliximab	biolink:Drug		drug_central
UniProtKB:P01589	IL2RA	biolink:Protein	Tclin	drug_central
DrugCentral:4941	palbociclib	biolink:Drug		drug_central
UniProtKB:P20248	CCNA2	biolink:Protein	Tchem	drug_central
DrugCentral:4942	lenvatinib	biolink:Drug		drug_central
DrugCentral:4943	arformoterol	biolink:Drug		drug_central
DrugCentral:4945	pancreozymin	biolink:Drug		drug_central
DrugCentral:4949	belimumab	biolink:Drug		drug_central
UniProtKB:Q9Y275	TNFSF13B	biolink:Protein	Tclin	drug_central
DrugCentral:4950	abciximab	biolink:Drug		drug_central
DrugCentral:4951	ofatumumab	biolink:Drug		drug_central
UniProtKB:P11836	MS4A1	biolink:Protein	Tclin	drug_central
DrugCentral:4952	canakinumab	biolink:Drug		drug_central
UniProtKB:P01584	IL1B	biolink:Protein	Tclin	drug_central
DrugCentral:4953	daclizumab	biolink:Drug		drug_central
UniProtKB:P14784	IL2RB	biolink:Protein	Tclin	drug_central
UniProtKB:P31785	IL2RG	biolink:Protein	Tclin	drug_central
DrugCentral:4954	cetuximab	biolink:Drug		drug_central
DrugCentral:4955	panitumumab	biolink:Drug		drug_central
DrugCentral:4956	bevacizumab	biolink:Drug		drug_central
DrugCentral:4957	pertuzumab	biolink:Drug		drug_central
DrugCentral:4958	ipilimumab	biolink:Drug		drug_central
UniProtKB:P16410	CTLA4	biolink:Protein	Tclin	drug_central
DrugCentral:4959	efalizumab	biolink:Drug		drug_central
DrugCentral:4960	insulin degludec	biolink:Drug		drug_central
DrugCentral:4964	brentuximab vedotin	biolink:Drug		drug_central
UniProtKB:P28908	TNFRSF8	biolink:Protein	Tclin	drug_central
DrugCentral:4965	denosumab	biolink:Drug		drug_central
UniProtKB:O14788	TNFSF11	biolink:Protein	Tclin	drug_central
DrugCentral:4966	ustekinumab	biolink:Drug		drug_central
UniProtKB:P29459	IL12A	biolink:Protein	Tclin	drug_central
UniProtKB:P29460	IL12B	biolink:Protein	Tclin	drug_central
UniProtKB:Q9NPF7	IL23A	biolink:Protein	Tclin	drug_central
DrugCentral:4967	golimumab	biolink:Drug		drug_central
DrugCentral:4968	certolizumab pegol	biolink:Drug		drug_central
DrugCentral:4969	eculizumab	biolink:Drug		drug_central
UniProtKB:P01031	C5	biolink:Protein	Tclin	drug_central
DrugCentral:4970	natalizumab	biolink:Drug		drug_central
UniProtKB:P05556	ITGA4	biolink:Protein	Tclin	drug_central
UniProtKB:P13612	ITGB1	biolink:Protein	Tclin	drug_central
UniProtKB:P26010	ITGB7	biolink:Protein	Tclin	drug_central
DrugCentral:4971	ranibizumab	biolink:Drug		drug_central
DrugCentral:4972	omalizumab	biolink:Drug		drug_central
UniProtKB:P01854	IGHE	biolink:Protein	Tclin	drug_central
DrugCentral:4973	chidamide	biolink:Drug		drug_central
DrugCentral:4974	infliximab	biolink:Drug		drug_central
DrugCentral:4975	rituximab	biolink:Drug		drug_central
DrugCentral:4976	triamcinolone hexacetonide	biolink:Drug		drug_central
DrugCentral:4977	siltuximab	biolink:Drug		drug_central
DrugCentral:4978	etanercept	biolink:Drug		drug_central
DrugCentral:4979	trastuzumab	biolink:Drug		drug_central
DrugCentral:4980	gemtuzumab ozogamicin	biolink:Drug		drug_central
UniProtKB:P20138	CD33	biolink:Protein	Tclin	drug_central
DrugCentral:4981	insulin aspart	biolink:Drug		drug_central
DrugCentral:4982	vedolizumab	biolink:Drug		drug_central
DrugCentral:4983	obinutuzumab	biolink:Drug		drug_central
DrugCentral:4984	ibritumomab tiuxetan	biolink:Drug		drug_central
DrugCentral:4985	insulin detemir	biolink:Drug		drug_central
DrugCentral:4986	pegfilgrastim	biolink:Drug		drug_central
UniProtKB:Q99062	CSF3R	biolink:Protein	Tclin	drug_central
DrugCentral:4987	filgrastim	biolink:Drug		drug_central
DrugCentral:4988	deoxycholic acid	biolink:Drug		drug_central
DrugCentral:4990	trastuzumab emtansine	biolink:Drug		drug_central
DrugCentral:4991	lipegfilgrastim	biolink:Drug		drug_central
DrugCentral:4993	vonoprazan	biolink:Drug		drug_central
DrugCentral:4995	epoetin alfa	biolink:Drug		drug_central
DrugCentral:4996	romiplostim	biolink:Drug		drug_central
DrugCentral:5000	evolocumab	biolink:Drug		drug_central
UniProtKB:Q8NBP7	PCSK9	biolink:Protein	Tclin	drug_central
DrugCentral:5001	eluxadoline	biolink:Drug		drug_central
DrugCentral:5002	insulin lispro	biolink:Drug		drug_central
DrugCentral:5003	insulin human	biolink:Drug		drug_central
DrugCentral:5005	mirodenafil	biolink:Drug		drug_central
DrugCentral:5006	cangrelor	biolink:Drug		drug_central
DrugCentral:5007	epoetin theta	biolink:Drug		drug_central
DrugCentral:5008	sonidegib	biolink:Drug		drug_central
DrugCentral:5009	mecasermin	biolink:Drug		drug_central
DrugCentral:5010	lumacaftor	biolink:Drug		drug_central
DrugCentral:5011	aldesleukin	biolink:Drug		drug_central
DrugCentral:5012	sacubitril	biolink:Drug		drug_central
DrugCentral:5013	trelagliptin	biolink:Drug		drug_central
DrugCentral:5014	brexpiprazole	biolink:Drug		drug_central
DrugCentral:5015	pegvisomant	biolink:Drug		drug_central
DrugCentral:5016	alirocumab	biolink:Drug		drug_central
DrugCentral:5017	anakinra	biolink:Drug		drug_central
UniProtKB:Q9NPH3	IL1RAP	biolink:Protein	Tclin	drug_central
DrugCentral:5022	flibanserin	biolink:Drug		drug_central
DrugCentral:5025	sargramostim	biolink:Drug		drug_central
UniProtKB:P15509	CSF2RA	biolink:Protein	Tclin	drug_central
UniProtKB:P32927	CSF2RB	biolink:Protein	Tclin	drug_central
DrugCentral:5026	oprelvekin	biolink:Drug		drug_central
UniProtKB:Q14626	IL6ST	biolink:Protein	Tclin	drug_central
DrugCentral:5027	rolapitant	biolink:Drug		drug_central
DrugCentral:5031	mogamulizumab	biolink:Drug		drug_central
DrugCentral:5037	cariprazine	biolink:Drug		drug_central
DrugCentral:5039	tannic acid	biolink:Drug		drug_central
DrugCentral:5042	somatrem	biolink:Drug		drug_central
DrugCentral:5044	reteplase	biolink:Drug		drug_central
DrugCentral:5046	cobimetinib	biolink:Drug		drug_central
DrugCentral:5047	saroglitazar	biolink:Drug		drug_central
DrugCentral:5048	pitolisant	biolink:Drug		drug_central
DrugCentral:5052	aripiprazole lauroxil	biolink:Drug		drug_central
DrugCentral:5054	omarigliptin	biolink:Drug		drug_central
DrugCentral:5057	insulin glulisine	biolink:Drug		drug_central
DrugCentral:5059	lusutrombopag	biolink:Drug		drug_central
DrugCentral:5060	esflurbiprofen	biolink:Drug		drug_central
DrugCentral:5061	mepolizumab	biolink:Drug		drug_central
DrugCentral:5062	osimertinib	biolink:Drug		drug_central
DrugCentral:5063	daratumumab	biolink:Drug		drug_central
DrugCentral:5066	tenecteplase	biolink:Drug		drug_central
DrugCentral:5067	ixazomib	biolink:Drug		drug_central
DrugCentral:5068	brivaracetam	biolink:Drug		drug_central
DrugCentral:5071	necitumumab	biolink:Drug		drug_central
DrugCentral:5072	elotuzumab	biolink:Drug		drug_central
UniProtKB:Q9NQ25	SLAMF7	biolink:Protein	Tclin	drug_central
DrugCentral:5075	lesinurad	biolink:Drug		drug_central
DrugCentral:5077	selexipag	biolink:Drug		drug_central
DrugCentral:5078	lobeglitazone	biolink:Drug		drug_central
DrugCentral:5083	ixekizumab	biolink:Drug		drug_central
DrugCentral:5087	denileukin diftitox	biolink:Drug		drug_central
DrugCentral:5088	alefacept	biolink:Drug		drug_central
UniProtKB:P06729	CD2	biolink:Protein	Tclin	drug_central
DrugCentral:5089	abatacept	biolink:Drug		drug_central
UniProtKB:P33681	CD80	biolink:Protein	Tclin	drug_central
UniProtKB:P42081	CD86	biolink:Protein	Tclin	drug_central
DrugCentral:5091	belatacept	biolink:Drug		drug_central
DrugCentral:5093	reslizumab	biolink:Drug		drug_central
DrugCentral:5105	rilonacept	biolink:Drug		drug_central
UniProtKB:P01583	IL1A	biolink:Protein	Tchem	drug_central
UniProtKB:P18510	IL1RN	biolink:Protein	Tchem	drug_central
DrugCentral:5109	urokinase	biolink:Drug		drug_central
DrugCentral:5110	migalastat	biolink:Drug		drug_central
UniProtKB:P06280	GLA	biolink:Protein	Tclin	drug_central
DrugCentral:5118	chromic chloride	biolink:Drug		drug_central
DrugCentral:5133	venetoclax	biolink:Drug		drug_central
DrugCentral:5137	peginterferon beta-1a	biolink:Drug		drug_central
UniProtKB:P17181	IFNAR1	biolink:Protein	Tclin	drug_central
UniProtKB:P48551	IFNAR2	biolink:Protein	Tclin	drug_central
DrugCentral:5139	interferon beta-1a	biolink:Drug		drug_central
DrugCentral:5140	interferon beta-1b	biolink:Drug		drug_central
DrugCentral:5141	alteplase	biolink:Drug		drug_central
DrugCentral:5142	pimavanserin	biolink:Drug		drug_central
DrugCentral:5143	opicapone	biolink:Drug		drug_central
DrugCentral:5144	gluconolactone	biolink:Drug		drug_central
DrugCentral:5149	choriogonadotropin alfa	biolink:Drug		drug_central
DrugCentral:5151	atezolizumab	biolink:Drug		drug_central
UniProtKB:Q9NZQ7	CD274	biolink:Protein	Tclin	drug_central
DrugCentral:5155	obeticholic acid	biolink:Drug		drug_central
DrugCentral:5157	darbepoetin alfa	biolink:Drug		drug_central
DrugCentral:5158	peginterferon alfa-2a	biolink:Drug		drug_central
DrugCentral:5160	epoetin beta	biolink:Drug		drug_central
DrugCentral:5164	peginterferon alfa-2b	biolink:Drug		drug_central
DrugCentral:5165	methoxy polyethylene glycol-epoetin beta	biolink:Drug		drug_central
DrugCentral:5167	lenograstim	biolink:Drug		drug_central
DrugCentral:5169	eldecalcitol	biolink:Drug		drug_central
DrugCentral:5170	epoetin zeta	biolink:Drug		drug_central
DrugCentral:5174	lifitegrast	biolink:Drug		drug_central
UniProtKB:P05107	ITGAL	biolink:Protein	Tclin	drug_central
DrugCentral:5177	muromonab-CD3	biolink:Drug		drug_central
DrugCentral:5179	brodalumab	biolink:Drug		drug_central
UniProtKB:Q8NAC3	IL17RA	biolink:Protein	Tclin	drug_central
UniProtKB:Q96F46	IL17RC	biolink:Protein	Tclin	drug_central
DrugCentral:5181	etelcalcetide	biolink:Drug		drug_central
DrugCentral:5182	eteplirsen	biolink:Drug		drug_central
UniProtKB:P11532	DMD	biolink:Protein	Tclin	drug_central
DrugCentral:5183	olaratumab	biolink:Drug		drug_central
DrugCentral:5185	gallium (68Ga) edotreotide	biolink:Drug		drug_central
DrugCentral:5188	radotinib	biolink:Drug		drug_central
DrugCentral:5201	crisaborole	biolink:Drug		drug_central
DrugCentral:5202	baricitinib	biolink:Drug		drug_central
DrugCentral:5203	rucaparib	biolink:Drug		drug_central
DrugCentral:5208	plecanatide	biolink:Drug		drug_central
DrugCentral:5209	icotinib	biolink:Drug		drug_central
DrugCentral:5210	olmutinib	biolink:Drug		drug_central
DrugCentral:5211	apatinib	biolink:Drug		drug_central
DrugCentral:5214	telotristat ethyl	biolink:Drug		drug_central
UniProtKB:P17752	TPH1	biolink:Protein	Tclin	drug_central
DrugCentral:5215	beclabuvir	biolink:Drug		drug_central
DrugCentral:5217	cytisine	biolink:Drug		drug_central
DrugCentral:5218	ribociclib	biolink:Drug		drug_central
DrugCentral:5220	naldemedine	biolink:Drug		drug_central
DrugCentral:5221	avelumab	biolink:Drug		drug_central
DrugCentral:5222	niraparib	biolink:Drug		drug_central
DrugCentral:5223	ocrelizumab	biolink:Drug		drug_central
DrugCentral:5224	dupilumab	biolink:Drug		drug_central
UniProtKB:P24394	IL4R	biolink:Protein	Tclin	drug_central
DrugCentral:5226	deutetrabenazine	biolink:Drug		drug_central
DrugCentral:5227	valbenazine	biolink:Drug		drug_central
DrugCentral:5229	forodesine	biolink:Drug		drug_central
DrugCentral:5231	midostaurin	biolink:Drug		drug_central
DrugCentral:5232	abaloparatide	biolink:Drug		drug_central
DrugCentral:5233	brigatinib	biolink:Drug		drug_central
DrugCentral:5234	durvalumab	biolink:Drug		drug_central
DrugCentral:5235	cenegermin	biolink:Drug		drug_central
UniProtKB:P08138	NGFR	biolink:Protein	Tclin	drug_central
DrugCentral:5237	sarilumab	biolink:Drug		drug_central
DrugCentral:5239	evogliptin	biolink:Drug		drug_central
DrugCentral:5240	polmacoxib	biolink:Drug		drug_central
DrugCentral:5241	betrixaban	biolink:Drug		drug_central
DrugCentral:5245	corifollitropin alfa	biolink:Drug		drug_central
DrugCentral:5246	guselkumab	biolink:Drug		drug_central
DrugCentral:5247	inotuzumab ozogamicin	biolink:Drug		drug_central
UniProtKB:P20273	CD22	biolink:Protein	Tclin	drug_central
DrugCentral:5248	pemafibrate	biolink:Drug		drug_central
DrugCentral:5250	imrecoxib	biolink:Drug		drug_central
DrugCentral:5251	enasidenib	biolink:Drug		drug_central
UniProtKB:P48735	IDH2	biolink:Protein	Tclin	drug_central
DrugCentral:5252	neratinib	biolink:Drug		drug_central
DrugCentral:5256	copanlisib	biolink:Drug		drug_central
DrugCentral:5257	butylphthalide	biolink:Drug		drug_central
DrugCentral:5258	tivozanib	biolink:Drug		drug_central
DrugCentral:5259	abemaciclib	biolink:Drug		drug_central
DrugCentral:5260	acalabrutinib	biolink:Drug		drug_central
DrugCentral:5261	latanoprostene bunod	biolink:Drug		drug_central
DrugCentral:5263	benralizumab	biolink:Drug		drug_central
UniProtKB:Q01344	IL5RA	biolink:Protein	Tclin	drug_central
DrugCentral:5267	semaglutide	biolink:Drug		drug_central
DrugCentral:5269	netarsudil	biolink:Drug		drug_central
DrugCentral:5270	ertugliflozin	biolink:Drug		drug_central
DrugCentral:5271	macimorelin	biolink:Drug		drug_central
DrugCentral:5272	angiotensin II	biolink:Drug		drug_central
DrugCentral:5275	lutetium (177Lu) oxodotreotide	biolink:Drug		drug_central
DrugCentral:5276	tezacaftor	biolink:Drug		drug_central
DrugCentral:5277	elobixibat	biolink:Drug		drug_central
UniProtKB:Q12908	SLC10A2	biolink:Protein	Tclin	drug_central
DrugCentral:5278	apalutamide	biolink:Drug		drug_central
DrugCentral:5279	ibalizumab	biolink:Drug		drug_central
UniProtKB:P01730	CD4	biolink:Protein	Tclin	drug_central
DrugCentral:5280	fostamatinib	biolink:Drug		drug_central
DrugCentral:5281	tildrakizumab	biolink:Drug		drug_central
DrugCentral:5282	burosumab	biolink:Drug		drug_central
UniProtKB:Q9GZV9	FGF23	biolink:Protein	Tclin	drug_central
DrugCentral:5283	fosnetupitant	biolink:Drug		drug_central
DrugCentral:5284	erenumab	biolink:Drug		drug_central
UniProtKB:Q16602	RAMP1	biolink:Protein	Tclin	drug_central
DrugCentral:5285	avatrombopag	biolink:Drug		drug_central
DrugCentral:5288	cannabidiol	biolink:Drug		drug_central
DrugCentral:5289	encorafenib	biolink:Drug		drug_central
DrugCentral:5290	binimetinib	biolink:Drug		drug_central
DrugCentral:5292	ivosidenib	biolink:Drug		drug_central
UniProtKB:O75874	IDH1	biolink:Protein	Tclin	drug_central
DrugCentral:5293	elagolix	biolink:Drug		drug_central
DrugCentral:5296	duvelisib	biolink:Drug		drug_central
DrugCentral:5297	dacomitinib	biolink:Drug		drug_central
DrugCentral:5300	talazoparib tosylate	biolink:Drug		drug_central
DrugCentral:5302	lorlatinib	biolink:Drug		drug_central
DrugCentral:5303	revefenacin	biolink:Drug		drug_central
DrugCentral:5304	glasdegib	biolink:Drug		drug_central
DrugCentral:5305	larotrectinib	biolink:Drug		drug_central
